"74","0","96","0.00","2019-01-16 14:11:15","2019-01-16 14:11:15"
"75","0","97","0.00","2019-01-16 14:11:57","2019-01-16 14:11:57"
"76","0","98","0.00","2019-01-16 14:22:01","2019-01-16 14:22:01"
"77","0","99","5.97","2019-01-16 14:22:13","2019-01-16 14:22:13"
"78","0","100","0.00","2019-01-16 14:22:44","2019-01-16 14:22:44"
"79","0","101","1.49","2019-01-16 14:25:26","2019-01-16 14:25:26"
"80","0","102","0.17","2019-01-16 14:34:40","2019-01-16 14:34:40"
"81","0","103","0.17","2019-01-16 14:38:16","2019-01-16 14:38:16"
"82","0","104","0.41","2019-01-16 14:44:18","2019-01-16 14:44:18"
"83","0","105","0.20","2019-01-16 14:44:47","2019-01-16 14:44:47"
"84","0","106","0.00","2019-01-16 14:49:00","2019-01-16 14:49:00"
"85","0","107","0.39","2019-01-16 14:51:56","2019-01-16 14:51:56"
"86","0","108","0.00","2019-01-16 14:54:40","2019-01-16 14:54:40"
"87","0","110","0.00","2019-01-16 14:57:28","2019-01-16 14:57:28"
"88","0","111","0.00","2019-01-16 14:58:59","2019-01-16 14:58:59"
"89","0","112","0.00","2019-01-16 15:03:15","2019-01-16 15:03:15"
"90","0","113","0.00","2019-01-16 15:03:26","2019-01-16 15:03:26"
"91","0","114","0.00","2019-01-16 15:03:37","2019-01-16 15:03:37"
"92","0","115","0.00","2019-01-16 15:03:50","2019-01-16 15:03:50"
"93","0","116","4.33","2019-01-16 15:04:13","2019-01-16 15:04:13"
"94","0","117","4.33","2019-01-16 15:04:27","2019-01-16 15:04:27"
"95","0","118","0.53","2019-01-16 15:09:22","2019-01-16 15:09:22"
"96","0","119","0.53","2019-01-16 15:09:26","2019-01-16 15:09:26"
"97","0","120","0.44","2019-01-16 15:16:19","2019-01-16 15:16:19"
"98","2","121","2.80","2019-01-17 09:03:10","2019-01-17 09:03:10"
"99","2","122","2.80","2019-01-17 09:03:44","2019-01-17 09:03:44"
"100","2","123","1.94","2019-01-17 09:03:55","2019-01-17 09:03:55"
"101","0","124","4.58","2019-01-17 09:05:23","2019-01-17 09:05:23"
"102","0","125","1.30","2019-01-17 09:59:13","2019-01-17 09:59:13"
"103","0","126","1.34","2019-01-17 10:04:23","2019-01-17 10:04:23"
"104","2","127","6.99","2019-01-17 10:08:07","2019-01-17 10:08:07"
"105","0","127","48.93","2019-01-17 10:08:08","2019-01-17 10:08:08"
"106","1","127","6.99","2019-01-17 10:08:08","2019-01-17 10:08:08"
"107","2","128","6.99","2019-01-17 10:08:29","2019-01-17 10:08:29"
"108","0","128","0.00","2019-01-17 10:08:29","2019-01-17 10:08:29"
"109","1","128","0.00","2019-01-17 10:08:29","2019-01-17 10:08:29"
"110","2","129","6.99","2019-01-17 10:08:39","2019-01-17 10:08:39"
"111","0","129","6.99","2019-01-17 10:08:39","2019-01-17 10:08:39"
"112","1","129","0.00","2019-01-17 10:08:40","2019-01-17 10:08:40"
"113","2","130","6.99","2019-01-17 10:08:52","2019-01-17 10:08:52"
"114","0","130","13.98","2019-01-17 10:08:52","2019-01-17 10:08:52"
"115","1","130","0.00","2019-01-17 10:08:52","2019-01-17 10:08:52"
"116","2","131","6.99","2019-01-17 10:09:03","2019-01-17 10:09:03"
"117","0","131","13.98","2019-01-17 10:09:03","2019-01-17 10:09:03"
"118","1","131","6.99","2019-01-17 10:09:03","2019-01-17 10:09:03"
"119","2","132","6.99","2019-01-17 10:09:13","2019-01-17 10:09:13"
"120","0","132","48.93","2019-01-17 10:09:13","2019-01-17 10:09:13"
"121","1","132","6.99","2019-01-17 10:09:13","2019-01-17 10:09:13"
"122","2","133","6.99","2019-01-17 10:09:28","2019-01-17 10:09:28"
"123","0","133","405.43","2019-01-17 10:09:28","2019-01-17 10:09:28"
"124","1","133","6.99","2019-01-17 10:09:28","2019-01-17 10:09:28"
"125","2","134","6.99","2019-01-17 10:09:39","2019-01-17 10:09:39"
"126","0","134","405.43","2019-01-17 10:09:39","2019-01-17 10:09:39"
"127","1","134","41.94","2019-01-17 10:09:39","2019-01-17 10:09:39"
